(-0.896110423997599+0j),0.896110423997599j,-0.4438311706075225j,(-0.4438311706075225+0j)
(-0.9904701272771562+0j),0.9904701272771562j,-0.13772772767883099j,(-0.13772772767883099+0j)
(-0.5712371056605535+0j),0.5712371056605535j,-0.82078509313739j,(-0.82078509313739+0j)
(-0.765698664078042+0j),0.765698664078042j,-0.6431994681505122j,(-0.6431994681505122+0j)
