(-0.9999959837879222+0j),0.9999959837879222j,-0.00283415031816048j,(-0.00283415031816048+0j)
(-0.9215439786326964+0j),-0.9215439786326964j,0.3882739953252347j,(-0.3882739953252347+0j)
(-0.2076552312913225+0j),0.2076552312913225j,-0.9782020777514978j,(-0.9782020777514978+0j)
(-0.5242584224868838+0j),0.5242584224868838j,-0.8515592207542376j,(-0.8515592207542376+0j)
