(-0.5178999634812508+0j),0.5178999634812508j,-0.8554411889932114j,(-0.8554411889932114+0j)
(-0.6989734557587548+0j),0.6989734557587548j,-0.7151476128357446j,(-0.7151476128357446+0j)
(-0.9310474466620312+0j),0.9310474466620312j,-0.36489813929932857j,(-0.36489813929932857+0j)
(-0.9423650289255411+0j),0.9423650289255411j,-0.3345865392662476j,(-0.3345865392662476+0j)
(-0.9861224935210449+0j),0.9861224935210449j,-0.1660193596296444j,(-0.1660193596296444+0j)
(-0.9986675694164334+0j),0.9986675694164334j,-0.05160509466974619j,(-0.05160509466974619+0j)
(-0.9915191526121716+0j),-0.9915191526121716j,0.1299606479025135j,(-0.1299606479025135+0j)
(-0.9896548196335122+0j),-0.9896548196335122j,0.14346894429164944j,(-0.14346894429164944+0j)
(-0.6089354827912717+0j),0.6089354827912717j,-0.7932197537869067j,(-0.7932197537869067+0j)
(-0.7717035573661849+0j),0.7717035573661849j,-0.6359824050619446j,(-0.6359824050619446+0j)
(-0.9261104391017253+0j),-0.9261104391017253j,0.3772525077276618j,(-0.3772525077276618+0j)
(-0.8792538545507552+0j),-0.8792538545507552j,0.4763535024093344j,(-0.4763535024093344+0j)
(-0.5589265190682329+0j),-0.5589265190682329j,0.8292171888487772j,(-0.8292171888487772+0j)
(-0.3771598068679882+0j),-0.3771598068679882j,0.9261481955299067j,(-0.9261481955299067+0j)
(-0.17614721438461503+0j),-0.17614721438461503j,0.9843638345980315j,(-0.9843638345980315+0j)
(-0.16438411743902595+0j),-0.16438411743902595j,0.9863964020280045j,(-0.9863964020280045+0j)
(-0.8786442421786995+0j),0.8786442421786995j,-0.4774770106363436j,(-0.4774770106363436+0j)
(-0.895552354561759+0j),0.895552354561759j,-0.44495615541184474j,(-0.44495615541184474+0j)
(-0.9512056012944188+0j),0.9512056012944188j,-0.30855778075771045j,(-0.30855778075771045+0j)
(-0.958161590915615+0j),0.958161590915615j,-0.28622782131382246j,(-0.28622782131382246+0j)
(-0.9987361415014475+0j),0.9987361415014475j,-0.05026051789228516j,(-0.05026051789228516+0j)
(-0.9044969837186314+0j),-0.9044969837186314j,0.4264800188096716j,(-0.4264800188096716+0j)
(-0.2965231528058245+0j),0.2965231528058245j,-0.9550256644981294j,(-0.9550256644981294+0j)
(-0.3482739770749281+0j),0.3482739770749281j,-0.9373927868788049j,(-0.9373927868788049+0j)
(-0.886199146564683+0j),0.886199146564683j,-0.46330451393012323j,(-0.46330451393012323+0j)
(-0.9055245796511306+0j),0.9055245796511306j,-0.42429380816557194j,(-0.42429380816557194+0j)
(-0.6892808110877489+0j),0.6892808110877489j,-0.7244942811825468j,(-0.7244942811825468+0j)
(-0.7330444424768341+0j),0.7330444424768341j,-0.6801807446214774j,(-0.6801807446214774+0j)
(-0.8095894759935249+0j),0.8095894759935249j,-0.5869964909269306j,(-0.5869964909269306+0j)
(-0.8253350725593992+0j),0.8253350725593992j,-0.5646432661454235j,(-0.5646432661454235+0j)
(-0.8382602788081883+0j),0.8382602788081883j,-0.5452703045026556j,(-0.5452703045026556+0j)
(-0.8389417038941748+0j),0.8389417038941748j,-0.5442212945733924j,(-0.5442212945733924+0j)
