(-0.8677613722446462+0j),0.8677613722446462j,-0.496981087004414j,(-0.496981087004414+0j)
(-0.9529373259709795+0j),0.9529373259709795j,-0.303167367589718j,(-0.303167367589718+0j)
(-0.9912181235621824+0j),-0.9912181235621824j,0.1322370278018462j,(-0.1322370278018462+0j)
(-0.957442577552371+0j),-0.957442577552371j,0.28862382211084436j,(-0.28862382211084436+0j)
(-0.905409329833089+0j),0.905409329833089j,-0.4245396865443758j,(-0.4245396865443758+0j)
(-0.9867141804201093+0j),0.9867141804201093j,-0.16246576918807326j,(-0.16246576918807326+0j)
(-0.7153075838965199+0j),-0.7153075838965199j,0.6988097455102662j,(-0.6988097455102662+0j)
(-0.4530227498665236+0j),-0.4530227498665236j,0.8914989557500185j,(-0.8914989557500185+0j)
