(-0.6369042430182266+0j),0.6369042430182266j,-0.7709429195636859j,(-0.7709429195636859+0j)
(-0.6548274530187969+0j),0.6548274530187969j,-0.7557784111582677j,(-0.7557784111582677+0j)
(-0.8888435996983454+0j),0.8888435996983454j,-0.45821071056369655j,(-0.45821071056369655+0j)
(-0.8936424388070062+0j),0.8936424388070062j,-0.4487796692844569j,(-0.4487796692844569+0j)
