(-0.8177230592629008+0j),(-0.8177230592629008+0j),(0.5756118469504623+0j),(-0.5756118469504623+0j)
(-0.9999720861260656+0j),(-0.9999720861260656+0j),(0.007471744688141771+0j),(-0.007471744688141771+0j)
(-0.8176760143182067+0j),(-0.8176760143182067+0j),(-0.5756786739220867+0j),(0.5756786739220867+0j)
(-0.9999638733140039+0j),(-0.9999638733140039+0j),(-0.00850012157883421+0j),(0.00850012157883421+0j)
(0.3214536201396512+0j),(0.3214536201396512+0j),(0.9469253244575905+0j),(-0.9469253244575905+0j)
(-0.8049117885294492+0j),(-0.8049117885294492+0j),(-0.5933944831950525+0j),(0.5933944831950525+0j)
(-0.9998509414113496+0j),(-0.9998509414113496+0j),(-0.01726542669145522+0j),(0.01726542669145522+0j)
(-0.8142689610299274+0j),(-0.8142689610299274+0j),(-0.5804877768766907+0j),(0.5804877768766907+0j)
(-0.30371170372630707+0j),(-0.30371170372630707+0j),(0.9527639797030868+0j),(-0.9527639797030868+0j)
(0.31516625455876+0j),(0.31516625455876+0j),(0.9490364755832112+0j),(-0.9490364755832112+0j)
(-0.7914995167614224+0j),(-0.7914995167614224+0j),(-0.6111697922561578+0j),(0.6111697922561578+0j)
(0.32983967051579943+0j),(0.32983967051579943+0j),(0.9440369652476692+0j),(-0.9440369652476692+0j)
(-0.9999992653035226+0j),(-0.9999992653035226+0j),(-0.0012121849757433846+0j),(0.0012121849757433846+0j)
(-0.8044819530695121+0j),(-0.8044819530695121+0j),(-0.5939770931487709+0j),(0.5939770931487709+0j)
(0.3378747783239095+0j),(0.3378747783239095+0j),(0.9411910720850306+0j),(-0.9411910720850306+0j)
(-0.7949882937145979+0j),(-0.7949882937145979+0j),(-0.6066247710543582+0j),(0.6066247710543582+0j)
(-0.8170939360150838+0j),(-0.8170939360150838+0j),(0.5765045530846902+0j),(-0.5765045530846902+0j)
(-0.29747723661320075+0j),(-0.29747723661320075+0j),(0.954728911103552+0j),(-0.954728911103552+0j)
(0.2909773597993009+0j),(0.2909773597993009+0j),(0.9567299389505005+0j),(-0.9567299389505005+0j)
(-0.2811245384054798+0j),(-0.2811245384054798+0j),(0.9596712947183041+0j),(-0.9596712947183041+0j)
(-0.7950272525965696+0j),(-0.7950272525965696+0j),(-0.6065737116202372+0j),(0.6065737116202372+0j)
(0.30975689448922955+0j),(0.30975689448922955+0j),(0.9508157898964386+0j),(-0.9508157898964386+0j)
(-0.2721725256517885+0j),(-0.2721725256517885+0j),(0.9622484690974191+0j),(-0.9622484690974191+0j)
(0.2960210578169126+0j),(0.2960210578169126+0j),(0.9551814138314022+0j),(-0.9551814138314022+0j)
(-0.9998824705189148+0j),(-0.9998824705189148+0j),(0.01533118224376759+0j),(-0.01533118224376759+0j)
(-0.7993820116590888+0j),(-0.7993820116590888+0j),(-0.6008231016163312+0j),(0.6008231016163312+0j)
(0.3289173706379793+0j),(0.3289173706379793+0j),(0.9443587047793852+0j),(-0.9443587047793852+0j)
(-0.789038068408947+0j),(-0.789038068408947+0j),(-0.6143443062334656+0j),(0.6143443062334656+0j)
(-0.28861657378844235+0j),(-0.28861657378844235+0j),(0.9574447625501018+0j),(-0.9574447625501018+0j)
(0.3103796391928921+0j),(0.3103796391928921+0j),(0.9506126864157085+0j),(-0.9506126864157085+0j)
(-0.7833065353247461+0j),(-0.7833065353247461+0j),(-0.6216356422515864+0j),(0.6216356422515864+0j)
(0.3239594998193655+0j),(0.3239594998193655+0j),(0.9460709500226644+0j),(-0.9460709500226644+0j)
(-0.9999648530413269+0j),(-0.9999648530413269+0j),(0.008384073117393035+0j),(-0.008384073117393035+0j)
(-0.8188748627857605+0j),(-0.8188748627857605+0j),(0.5739720891276874+0j),(-0.5739720891276874+0j)
(-0.30861189643194203+0j),(-0.30861189643194203+0j),(0.951188045225906+0j),(-0.951188045225906+0j)
(-0.8089918939798026+0j),(-0.8089918939798026+0j),(0.5878197984714125+0j),(-0.5878197984714125+0j)
(0.2838959190181199+0j),(0.2838959190181199+0j),(0.9588551022781582+0j),(-0.9588551022781582+0j)
(-0.28839600890928585+0j),(-0.28839600890928585+0j),(0.9575112229343294+0j),(-0.9575112229343294+0j)
(-0.8035152751414868+0j),(-0.8035152751414868+0j),(0.5952841360344661+0j),(-0.5952841360344661+0j)
(-0.3031790594424136+0j),(-0.3031790594424136+0j),(0.952933606247368+0j),(-0.952933606247368+0j)
(-0.8135863975902464+0j),(-0.8135863975902464+0j),(-0.5814440417238149+0j),(0.5814440417238149+0j)
(0.29006188443014386+0j),(0.29006188443014386+0j),(0.9570078908769948+0j),(-0.9570078908769948+0j)
(-0.26768585221279423+0j),(-0.26768585221279423+0j),(0.9635062451925831+0j),(-0.9635062451925831+0j)
(0.27535328686367655+0j),(0.27535328686367655+0j),(0.96134310597901+0j),(-0.96134310597901+0j)
(-0.81361532272978+0j),(-0.81361532272978+0j),(0.581403566053147+0j),(-0.581403566053147+0j)
(-0.2877242508714614+0j),(-0.2877242508714614+0j),(0.9577132950212482+0j),(-0.9577132950212482+0j)
(0.2673664660132155+0j),(0.2673664660132155+0j),(0.9635949215576035+0j),(-0.9635949215576035+0j)
(-0.27304378813656455+0j),(-0.27304378813656455+0j),(0.9620016059030436+0j),(-0.9620016059030436+0j)
(-0.9999728986516144+0j),(-0.9999728986516144+0j),(0.007362198196739466+0j),(-0.007362198196739466+0j)
(-0.8096026884687239+0j),(-0.8096026884687239+0j),(-0.586978267761435+0j),(0.586978267761435+0j)
(0.31410736490461905+0j),(0.31410736490461905+0j),(0.9493874674297511+0j),(-0.9493874674297511+0j)
(-0.7990303272302495+0j),(-0.7990303272302495+0j),(-0.6012907251623965+0j),(0.6012907251623965+0j)
(-0.2730164912428495+0j),(-0.2730164912428495+0j),(0.9620093531299181+0j),(-0.9620093531299181+0j)
(0.29536861348591215+0j),(0.29536861348591215+0j),(0.9553833692122812+0j),(-0.9553833692122812+0j)
(-0.7931701884258892+0j),(-0.7931701884258892+0j),(-0.6090000428509342+0j),(0.6090000428509342+0j)
(0.30902208318765934+0j),(0.30902208318765934+0j),(0.9510548628246215+0j),(-0.9510548628246215+0j)
(-0.8236995892938069+0j),(-0.8236995892938069+0j),(0.5670264425908319+0j),(-0.5670264425908319+0j)
(-0.27976341988966674+0j),(-0.27976341988966674+0j),(0.960068970903465+0j),(-0.960068970903465+0j)
(0.2762797424963438+0j),(0.2762797424963438+0j),(0.9610772621835114+0j),(-0.9610772621835114+0j)
(-0.2639481694868966+0j),(-0.2639481694868966+0j),(0.9645368649380471+0j),(-0.9645368649380471+0j)
(-0.8039388916929252+0j),(-0.8039388916929252+0j),(-0.5947119121251491+0j),(0.5947119121251491+0j)
(0.2947476935905036+0j),(0.2947476935905036+0j),(0.9555751132815666+0j),(-0.9555751132815666+0j)
(-0.255281970173346+0j),(-0.255281970173346+0j),(0.9668666483566464+0j),(-0.9668666483566464+0j)
(0.28116601101963035+0j),(0.28116601101963035+0j),(0.9596591448255518+0j),(-0.9596591448255518+0j)
(-0.8182864546036186+0j),(-0.8182864546036186+0j),(-0.5748106455279339+0j),(0.5748106455279339+0j)
(-0.9999724275251898+0j),(-0.9999724275251898+0j),(-0.007425913370045465+0j),(0.007425913370045465+0j)
(-0.818239251617309+0j),(-0.818239251617309+0j),(0.5748778366859747+0j),(-0.5748778366859747+0j)
(-0.9999643151397661+0j),(-0.9999643151397661+0j),(0.008447984792766929+0j),(-0.008447984792766929+0j)
(-0.32004719870981424+0j),(-0.32004719870981424+0j),(0.9474015994276138+0j),(-0.9474015994276138+0j)
(-0.8054286530946896+0j),(-0.8054286530946896+0j),(0.5926927406119246+0j),(-0.5926927406119246+0j)
(-0.9998527632646451+0j),(-0.9998527632646451+0j),(0.017159597665842078+0j),(-0.017159597665842078+0j)
(-0.8148204944439686+0j),(-0.8148204944439686+0j),(0.5797133445368379+0j),(-0.5797133445368379+0j)
(0.3023291860773547+0j),(0.3023291860773547+0j),(0.9532035791192793+0j),(-0.9532035791192793+0j)
(-0.31376732985636585+0j),(-0.31376732985636585+0j),(0.9494999013769336+0j),(-0.9494999013769336+0j)
(-0.7919607257735628+0j),(-0.7919607257735628+0j),(0.6105720341058962+0j),(-0.6105720341058962+0j)
(-0.32842493481973345+0j),(-0.32842493481973345+0j),(0.9445300747930973+0j),(-0.9445300747930973+0j)
(-0.9999992742905148+0j),(-0.9999992742905148+0j),(0.0012047482905820648+0j),(-0.0012047482905820648+0j)
(-0.8049971395951168+0j),(-0.8049971395951168+0j),(0.5932786910413015+0j),(-0.5932786910413015+0j)
(-0.3364538997011882+0j),(-0.3364538997011882+0j),(0.9416999380778693+0j),(-0.9416999380778693+0j)
(-0.7954646151189958+0j),(-0.7954646151189958+0j),(0.606000038031012+0j),(-0.606000038031012+0j)
(-0.8176552097909012+0j),(-0.8176552097909012+0j),(-0.5757082228888148+0j),(0.5757082228888148+0j)
(0.2961051226521759+0j),(0.2961051226521759+0j),(0.9551553571744966+0j),(-0.9551553571744966+0j)
(-0.28961718357503685+0j),(-0.28961718357503685+0j),(0.9571425635599242+0j),(-0.9571425635599242+0j)
(0.2797845526206575+0j),(0.2797845526206575+0j),(0.9600628125882488+0j),(-0.9600628125882488+0j)
(-0.7955037403188625+0j),(-0.7955037403188625+0j),(0.6059486769840329+0j),(-0.6059486769840329+0j)
(-0.3083652781158481+0j),(-0.3083652781158481+0j),(0.9512680249291132+0j),(-0.9512680249291132+0j)
