(-0.9999905638752956+0j),0.9999905638752956j,-0.004344209982074006j,(-0.004344209982074006+0j)
(-0.9334550054789154+0j),-0.9334550054789154j,0.35869451173158196j,(-0.35869451173158196+0j)
(-0.22546041468221162+0j),0.22546041468221162j,-0.9742523294359247j,(-0.9742523294359247+0j)
(-0.5236633304699482+0j),0.5236633304699482j,-0.8519252997306289j,(-0.8519252997306289+0j)
